"","date","dow","holiday","temp","rh","co","fsp","no2","o3h8max","copd"
"835",2007-04-15,7,0,24.6,77,744.614022868171,39.138131089521,79.1891188053655,64.970315473397,89
"836",2007-04-16,1,0,25.8,80,657.783214787363,31.6357156305838,59.452349324846,27.8036488067304,84
"837",2007-04-17,2,0,25.1,83,488.826985831134,22.0069277517959,40.8455040867507,23.5842043622859,61
"838",2007-04-18,3,0,22.1,53,646.86863419887,25.3547977561877,67.1178704522693,78.095315473397,79
"839",2007-04-19,4,0,21.8,75,591.421382175531,25.2147304161203,57.8650222497472,99.6369821400637,76
"840",2007-04-20,5,0,23,84,565.20926096341,23.3960675974575,57.4522140434607,63.0814265845081,76
"841",2007-04-21,6,0,24.2,89,546.419578423727,17.3873076376106,50.5349521386988,42.5465059495875,75
"842",2007-04-22,7,0,26,85,468.436486636287,16.1393937157836,37.0764376459452,28.2619821400637,66
"843",2007-04-23,1,0,25.2,83,504.614022868172,17.2122652886552,63.1133612296079,28.6369821400637,67
"844",2007-04-24,2,0,23.3,93,613.50291175706,17.8000805069692,68.1739014140611,18.5536488067304,52
"845",2007-04-25,3,0,20.9,86,876.00291175706,28.7399829413729,63.2735885023352,19.8306329337145,67
"846",2007-04-26,4,0,22.9,72,769.909916587978,27.7154257755114,55.9331405444959,86.5536488067304,73
"847",2007-04-27,5,0,24,71,707.947356201505,39.1615720205706,67.4682854720321,87.8036488067304,46
"848",2007-04-28,6,0,23.3,79,716.836245090394,46.122258073648,53.4849521386988,83.6786488067304,55
"849",2007-04-29,7,0,22.5,85,602.391800645949,27.4436866450766,45.3682854720321,87.8314265845081,56
"850",2007-04-30,1,0,23.3,87,1072.53068953484,52.4500546731837,99.4307854720321,45.1925376956192,72
"851",2007-05-01,2,1,25.6,76,1294.89180064595,60.4901842296176,107.45337319133,143.386982140064,64
"852",2007-05-02,3,0,25.3,80,918.423546677695,54.2124774947498,103.728047376794,90.7758710289526,61
"853",2007-05-03,4,0,24.6,71,726.975133979283,34.222672152323,80.4543255402333,60.8730932511748,60
"854",2007-05-04,5,0,24,91,716.905689534838,34.0083001716466,72.8441829079296,26.970315473397,53
"855",2007-05-05,6,0,24.3,88,712.114022868171,27.1103533117432,69.5724521386988,34.5119821400637,50
"856",2007-05-06,7,0,25.9,63,883.533104993775,39.5922373697143,74.8258941676843,108.261982140064,56
"857",2007-05-07,1,0,26.5,61,727.633346539669,45.8561262586031,81.9692637329017,105.17864880673,91
"858",2007-05-08,2,0,25.7,75,561.204931959081,43.6444442208342,49.2142637329017,100.984204362286,57
"859",2007-05-09,3,0,25.7,76,506.280689534838,38.3875272247867,40.582539857997,97.5536488067304,55
"860",2007-05-10,4,0,26.1,72,474.982380356094,31.232882956012,43.7608579358002,80.570315473397,61
"861",2007-05-11,5,0,25.6,75,464.75291175706,38.964767013983,43.1148434430466,129.192537695619,63
"862",2007-05-12,6,0,26.5,77,498.364022868171,46.0294354373471,55.7182854720321,73.3286488067304,69
"863",2007-05-13,7,0,26.3,77,699.891800645949,51.6465851958012,53.4599521386988,85.7619821400637,56
"864",2007-05-14,1,0,26.2,76,570.055942060091,51.2294009307909,61.6015529292126,82.9619821400637,63
"865",2007-05-15,2,0,26.7,78,474.058467312616,31.7770199784099,54.6307854720321,30.5536488067304,54
"866",2007-05-16,3,0,27.4,78,461.407501129041,26.0939391703291,47.1452523457381,40.195315473397,64
"867",2007-05-17,4,0,28,69,781.975133979283,64.3590906854806,97.137027237513,169.345315473397,57
"868",2007-05-18,5,0,27.7,80,521.248943503092,19.8269123991463,47.3485074944795,33.845315473397,55
"869",2007-05-19,6,0,24.9,87,803.919578423727,25.9794009307909,64.4307854720321,45.3869821400637,49
"870",2007-05-20,7,0,22.4,95,528.756534945466,7.27384672843359,45.4215825734814,62.9758710289526,62
"871",2007-05-21,1,0,23.4,95,655.725133979283,13.9056431668157,51.9349356696606,64.6036488067303,46
"872",2007-05-22,2,0,24.5,97,608.856447110596,12.912285678893,50.3406240754577,38.9286488067304,60
"873",2007-05-23,3,0,27.8,86,498.50291175706,15.5125272247867,42.7307854720321,28.8369821400637,47
"874",2007-05-24,4,1,28.9,81,451.799695382791,15.294563838059,39.7700194264835,32.845315473397,52
"875",2007-05-25,5,0,29.5,77,441.316921418896,14.1659088672988,39.1344863001895,34.8115853146669,55
"876",2007-05-26,6,0,29.5,79,456.141800645949,16.2075755339655,41.3224521386988,32.2619821400637,46
"877",2007-05-27,7,0,26.5,88,529.614022868171,10.8503852096699,56.2770173560901,32.8036488067304,41
"878",2007-05-28,1,0,26.8,88,623.939419693568,15.4647011378302,55.4299532779105,15.1730932511748,70
"879",2007-05-29,2,0,28.7,79,480.308467312616,12.6869014013348,44.6641188053655,27.8036488067304,69
"880",2007-05-30,3,0,29.1,79,439.724731402793,10.0401152165051,37.6551212208244,27.970315473397,44
"881",2007-05-31,4,0,28.5,81,400.346346100495,9.134068726763,39.9855935231216,23.6508710289526,45
"882",2007-06-01,5,0,29.6,78,350.308467312616,9.14083258964815,35.1228092815559,29.3119821400637,53
"883",2007-06-02,6,0,29.5,80,361.975133979283,10.1599564863464,31.8516188053655,26.195315473397,52
"884",2007-06-03,7,0,29.9,77,351.715472143534,9.22365740531049,28.5822061432755,32.220315473397,50
"885",2007-06-04,1,0,29.9,78,349.475133979283,8.58136780449686,31.1870534146159,27.6536488067304,35
"886",2007-06-05,2,0,29.7,77,330.725133979283,7.79193225911166,30.4900213086593,27.1905535686351,51
"887",2007-06-06,3,0,29.5,81,385.308467312616,9.7306431668157,34.7361426148893,23.3119821400637,70
"888",2007-06-07,4,0,28.8,85,369.783104993775,10.2369872986713,35.3800729116457,22.1647599178415,49
"889",2007-06-08,5,0,28.7,84,473.125452958549,14.4618684632584,40.5104447651926,23.7814265845081,50
"890",2007-06-09,6,0,29.1,83,459.614022868172,13.1659088672988,34.6141188053655,22.645315473397,56
"891",2007-06-10,7,0,25.7,91,486.141800645949,8.59172586076285,46.3845898198582,26.4048392829208,43
"892",2007-06-11,1,0,27.9,85,664.75291175706,27.1266576595693,59.4108579358002,48.6786488067304,54
"893",2007-06-12,2,0,27.8,86,770.220083474232,33.4895254680893,61.5573006235473,64.0536488067304,50
"894",2007-06-13,3,0,28.1,84,450.29639001793,10.8384234871818,33.1814607025987,34.3814265845081,59
"895",2007-06-14,4,0,25.8,90,559.207708168379,10.1230238770454,50.527303446811,32.3750773781589,47
"896",2007-06-15,5,0,26.3,90,922.505437009586,30.5578170798592,80.2579499741966,31.4008710289526,54
"897",2007-06-16,6,0,28.1,81,547.808467312616,11.3523566787466,44.4557854720321,32.3036488067304,61
"898",2007-06-17,7,0,27.6,85,575.223926249814,10.3300502814402,31.8814609450814,16.3869821400637,61
"899",2007-06-18,1,0,28.1,84,546.558467312616,11.4344561412809,34.3166829079296,25.6369821400637,50
"900",2007-06-19,2,1,29.2,80,557.25291175706,14.8712228769606,35.001981124206,28.6369821400637,61
"901",2007-06-20,3,0,29.6,79,540.308467312616,16.2875386994549,37.2867637329017,24.0536488067304,77
"902",2007-06-21,4,0,29.1,80,530.788814260354,15.4706183663817,38.3523807150805,23.0179345210161,70
"903",2007-06-22,5,0,29.9,76,522.55484412421,11.5025101744883,32.2634718074359,21.5536488067304,76
"904",2007-06-23,6,0,29.8,74,509.614022868172,10.2095142575861,29.7807854720321,25.470315473397,56
"905",2007-06-24,7,0,30.2,75,494.197356201505,8.35924891741634,23.7778869213075,26.720315473397,58
"906",2007-06-25,1,0,29.6,79,472.669578423727,7.92029483221108,24.8531339568806,22.6647599178415,66
"907",2007-06-26,2,0,29.2,82,468.919578423727,9.03402480932778,30.8581977527339,27.1786488067304,60
"908",2007-06-27,3,0,27.7,90,554.801220935804,11.5091053246257,35.0220691159245,24.4842043622859,66
"909",2007-06-28,4,0,26.4,94,619.384554269138,8.71868664507657,35.4764376459452,14.5480932511748,59
"910",2007-06-29,5,0,26.6,90,564.475133979283,8.09924220063213,34.8838651821771,20.1786488067304,52
"911",2007-06-30,6,0,25.9,92,568.780689534838,9.15128898425786,30.9516188053655,21.6925376956192,55
"912",2007-07-01,7,0,27.2,90,614.783104993775,9.70114615061792,27.1822347473944,19.6786488067304,56
"913",2007-07-02,1,1,27.7,88,558.50291175706,7.83982191077706,26.8266188053655,27.6369821400637,61
"914",2007-07-03,2,0,28.4,86,527.25291175706,8.41377211516205,26.2252024680796,22.5258710289526,72
"915",2007-07-04,3,0,28.3,86,526.141800645949,8.08982191077706,28.1436971979873,28.845315473397,49
"916",2007-07-05,4,0,28.3,85,565.483588085563,15.7029459043358,33.2188454193312,31.4619821400637,59
"917",2007-07-06,5,0,29,82,550.725133979283,14.5547977561877,32.5391188053655,29.2619821400637,64
"918",2007-07-07,6,0,29.9,77,523.641800645949,15.4196967460867,33.6224521386988,28.5814265845081,69
"919",2007-07-08,7,0,29.8,75,503.50291175706,14.3550393020814,28.5295173560901,32.095315473397,70
"920",2007-07-09,1,0,29.9,73,480.030689534838,11.7055914069813,28.1290891610967,28.095315473397,82
"921",2007-07-10,2,0,29.7,74,483.086245090394,10.2904826098393,30.2678243389623,31.7619821400637,57
"922",2007-07-11,3,0,29.9,74,507.114022868172,11.8209593723493,35.66067677638,49.6786488067304,60
"923",2007-07-12,4,0,29.9,74,561.086245090394,13.2898292303496,41.375630663073,45.345315473397,55
"924",2007-07-13,5,0,29.9,76,575.193733013099,14.6118025871056,39.1158009999824,43.7381726162542,66
"925",2007-07-14,6,0,30.6,74,569.614022868171,12.476094052484,35.3019975932443,36.0119821400637,69
"926",2007-07-15,7,0,30.6,77,541.075375525176,9.69646442285435,29.6287927184089,34.970315473397,54
"927",2007-07-16,1,0,30.1,78,556.00291175706,12.2888776859198,31.750795353455,31.4008710289526,56
"928",2007-07-17,2,0,30.2,76,543.641800645949,12.6904815168714,28.2545949958417,29.2619821400637,61
"929",2007-07-18,3,0,29.9,77,530.586245090394,10.4575755339655,24.7266378747781,26.5675376956192,66
"930",2007-07-19,4,0,29.8,76,514.825375525176,12.2254326768226,24.4247083969333,28.8869821400637,63
"931",2007-07-20,5,0,29.6,76,533.641800645949,10.9171714935614,24.9970239437054,26.1369821400637,61
"932",2007-07-21,6,0,29.7,75,527.114022868171,9.71415448133388,27.2345898198582,27.345315473397,52
"933",2007-07-22,7,0,30,75,586.558467312616,12.7055626515178,28.7133612296079,34.970315473397,48
"934",2007-07-23,1,0,29.8,75,544.614022868171,9.38233947775115,27.3362679281725,25.9286488067304,47
"935",2007-07-24,2,0,29.9,74,525.447356201505,6.2189391703291,26.8360390952205,24.3869821400637,46
"936",2007-07-25,3,0,29.9,71,557.897321694949,6.88144544424842,28.4562348415032,24.5814265845081,48
"937",2007-07-26,4,0,29.7,71,668.086245090394,9.4034088672988,35.1891188053655,26.9980932511748,50
"938",2007-07-27,5,0,30.2,73,749.336245090394,11.0547977561877,33.1129824417291,24.0536488067304,47
"939",2007-07-28,6,0,30.7,75,747.391800645949,14.2824547610186,29.5474521386988,32.4286488067304,51
"940",2007-07-29,7,0,30.4,74,743.249288568655,15.9611218668596,32.2126695300031,35.5119821400637,41
"941",2007-07-30,1,0,30.1,74,733.762573592809,15.4038142367831,36.5345898198582,28.3274583305399,47
"942",2007-07-31,2,0,29.8,74,680.1542073214,6.75366881976463,30.8156174878424,23.5238869019684,48
"943",2007-08-01,3,0,29.9,72,641.078669332818,5.58390403638092,32.897781519463,21.4147599178415,49
"944",2007-08-02,4,0,30.2,71,665.006534945466,7.27305172444165,33.107119464127,31.3869821400637,43
"945",2007-08-03,5,0,30.8,71,642.451324455473,9.51367138954644,30.3319759482226,26.1619821400637,58
"946",2007-08-04,6,0,30.8,76,701.00291175706,12.8929620073954,27.2766188053655,28.595315473397,49
"947",2007-08-05,7,0,29.3,81,680.308467312616,8.81652214291207,25.1974521386988,28.8869821400637,41
"948",2007-08-06,1,0,26.7,92,711.141800645949,7.68040162092198,31.9285127447594,22.9592043622859,51
"949",2007-08-07,2,0,28.3,87,728.364022868171,8.40685089628431,32.4822347473944,30.845315473397,59
"950",2007-08-08,3,0,28.5,80,928.013781322278,45.4369578666087,80.0543361966698,117.761982140064,41
"951",2007-08-09,4,0,26.7,93,864.534657788806,17.2738453752353,44.1429749130259,27.2738869019684,62
"952",2007-08-10,5,0,25.7,91,751.975133979283,6.95558232630864,32.0424016336483,41.9425376956192,57
"953",2007-08-11,6,0,26,91,910.396186610861,10.799362973579,42.5147767001023,42.6092043622859,36
"954",2007-08-12,7,0,26.8,91,929.656293399572,20.4297977561877,47.3795173560901,28.220315473397,53
"955",2007-08-13,1,0,28.1,87,846.975133979283,22.8603533117432,46.4126859990414,33.5536488067304,60
"956",2007-08-14,2,0,26.4,89,830.628515621795,11.3697328211227,44.6446546558613,18.7917440448256,54
"957",2007-08-15,3,0,26.7,86,1263.71426441407,52.2909088672988,90.3930713745354,41.9842043622859,57
"958",2007-08-16,4,0,25.5,92,1094.98238035609,31.2396274192782,60.6517223250342,23.970315473397,40
"959",2007-08-17,5,0,27.1,85,606.419578423727,13.0661613925513,38.2682854720321,47.6925376956192,40
"960",2007-08-18,6,0,28.6,76,922.947356201505,52.2546769832408,84.7641188053655,123.80364880673,44
"961",2007-08-19,7,0,28.9,78,846.697356201505,47.1659088672988,58.7974521386988,114.720315473397,40
"962",2007-08-20,1,0,28.5,83,793.641800645949,45.029694236519,47.816770320517,69.9980932511748,58
"963",2007-08-21,2,0,28.6,80,571.030689534838,16.9853533117432,31.7965342643027,50.7036488067303,44
"964",2007-08-22,3,0,27.8,85,586.818129148365,12.043324326236,36.8335287432537,29.0536488067304,49
"965",2007-08-23,4,0,28.4,82,594.258968565749,12.5886141813085,36.915955041212,21.1869821400637,43
"966",2007-08-24,5,0,28,86,644.656293399573,16.1956707720607,46.7131471321112,23.5596011876827,47
"967",2007-08-25,6,0,27.7,86,760.864022868171,32.6291829120946,62.4641188053655,34.7619821400637,55
"968",2007-08-26,7,0,27.6,83,932.138177457544,54.7317301233374,79.9644552442889,77.595315473397,41
"969",2007-08-27,1,0,27.6,89,562.669578423727,11.7588381602281,26.9099521386988,28.1369821400637,44
"970",2007-08-28,2,0,27.9,87,523.514989051746,11.2575755339655,30.7412927184089,34.2798392829208,39
"971",2007-08-29,3,0,28.3,85,524.475133979283,8.9074547610186,28.8099521386988,21.3869821400637,49
"972",2007-08-30,4,0,28.5,80,528.406293399572,8.18575013714007,35.776981124206,19.547696425778,42
"973",2007-08-31,5,0,28.9,75,545.864022868171,9.10784704607908,36.7000142505,22.345315473397,50
"974",2007-09-01,6,0,29.1,72,518.225133979283,10.2164139178038,40.5557854720321,29.2619821400637,49
"975",2007-09-02,7,0,27.4,83,593.225133979283,10.9019337120193,41.3807854720321,16.7619821400637,39
"976",2007-09-03,1,0,28.3,79,521.141800645949,10.3910515989633,38.9611051651268,18.720315473397,57
"977",2007-09-04,2,0,27.7,82,566.558467312616,13.5242422006321,45.7299521386988,17.470315473397,37
"978",2007-09-05,3,0,26.8,78,897.868853786046,32.5861987223713,62.5999883705828,77.0536488067304,41
"979",2007-09-06,4,0,26.7,69,828.173534392079,42.9045452309352,78.1094701686415,59.8809690645857,41
"980",2007-09-07,5,0,26.8,78,652.341478584758,43.7397450552654,71.3040687708589,52.5684690645857,45
"981",2007-09-08,6,0,27.4,79,452.204602578316,42.6973098334824,53.789481124206,95.4851357312523,62
"982",2007-09-09,7,0,27.4,81,362.605741294672,26.6974745238645,38.3515411656139,86.9226357312523,49
"983",2007-09-10,1,0,27.5,80,386.38242113657,30.3325755339655,38.1913520069465,78.9476357312523,59
"984",2007-09-11,2,0,27.8,78,397.530689534838,27.3353752704609,43.6681733257243,88.026802397919,46
"985",2007-09-12,3,0,27.2,76,416.353788950043,34.2063129077028,50.7011802088742,111.110135731252,39
"986",2007-09-13,4,0,27.8,69,511.232380356094,48.2661504131925,56.8834675725403,108.735135731252,57
"987",2007-09-14,5,0,28.4,70,635.030689534838,73.5680827803423,94.5682854720321,111.197635731252,52
"988",2007-09-15,6,0,29.4,70,1044.1973562015,116.110353311743,110.405785472032,191.610135731252,47
"989",2007-09-16,7,0,28.5,80,1114.47513397928,110.513131089521,71.6416550372495,83.6726357312523,68
"990",2007-09-17,1,0,28,78,876.117646056577,86.8098482612382,77.2347709792785,135.568469064586,44
"991",2007-09-18,2,0,28.9,51,898.780689534838,82.9573230087129,83.8682854720321,165.985135731252,56
"992",2007-09-19,3,0,28.2,54,846.409916587978,102.290681172602,75.8307492401481,153.172635731252,62
"993",2007-09-20,4,0,27.8,58,746.00291175706,70.1511884189786,68.3983579358002,139.735135731252,61
"994",2007-09-21,5,0,27.9,69,997.391800645949,81.0053550856453,66.8849521386988,141.797635731252,45
"995",2007-09-22,6,0,28.7,62,900.308467312616,53.6557174044859,48.2474521386988,92.9851357312523,45
"996",2007-09-23,7,0,25.8,81,919.69252528363,35.9571008036954,39.6724521386988,58.3601357312523,50
"997",2007-09-24,1,0,25.4,94,583.291010132115,10.1805621249828,38.9383377024104,35.2351357312523,42
"998",2007-09-25,2,0,26.8,87,438.641800645949,17.5216594334714,39.582928329175,45.964302397919,43
"999",2007-09-26,3,1,27.3,79,317.808467312616,16.657270199517,33.9849521386988,63.3601357312523,47
"1000",2007-09-27,4,0,27.6,78,369.303565351832,25.1240145059352,45.2378003135419,62.8601357312523,64
"1001",2007-09-28,5,0,27.9,78,372.993652497801,23.8980945925153,44.5891188053655,63.3809690645857,44
"1002",2007-09-29,6,0,28.5,76,455.030689534838,25.2823478392685,50.6391188053655,97.6101357312523,49
"1003",2007-09-30,7,0,29,74,525.030689534838,28.7535434914424,42.6349521386988,79.2976357312523,44
"1004",2007-10-01,1,1,28.6,74,364.75291175706,21.9990145059352,28.3557854720321,55.5476357312523,43
"1005",2007-10-02,2,0,26.8,85,306.836245090394,9.58651450593517,19.3471996134463,40.7476357312523,43
"1006",2007-10-03,3,0,26.2,88,363.276736965668,9.20292864734931,24.5184647492766,33.4476357312523,44
"1007",2007-10-04,4,0,27.4,75,503.403705407854,25.5274235968443,49.8149987225497,70.5059690645857,33
"1008",2007-10-05,5,0,27.9,75,803.931655718413,80.4990145059352,97.1749883705829,141.065492874109,44
"1009",2007-10-06,6,0,29.1,68,1126.14180064595,94.8948478392685,114.601618805365,172.235135731252,50
"1010",2007-10-07,7,0,29.4,62,1144.55967504208,89.6031811726018,95.0342275010176,163.020418502905,49
"1011",2007-10-08,1,0,28.9,69,1183.22513397928,85.0015672068574,85.4592275010176,112.797635731252,64
"1012",2007-10-09,2,0,25.8,62,693.641800645949,32.7452266271473,51.4204429160374,101.047635731252,50
"1013",2007-10-10,3,0,25.6,70,586.141800645949,32.7698478392685,53.4926934534481,87.0476357312523,46
"1014",2007-10-11,4,0,25.9,77,713.230074690745,43.7091594334714,53.5081899516105,71.0476357312523,38
"1015",2007-10-12,5,0,25.9,79,617.003601888185,49.9709347957902,56.0381353685125,90.5726357312523,48
"1016",2007-10-13,6,0,25.8,73,555.447356201505,46.4365145059352,55.3823205597514,94.089302397919,61
"1017",2007-10-14,7,0,25.4,78,926.558467312616,91.0823478392685,52.5099521386988,105.422635731252,44
"1018",2007-10-15,1,0,24.7,67,1003.64180064595,91.0312114756321,56.8766188053655,105.672635731252,36
"1019",2007-10-16,2,0,24.3,62,809.510354606608,55.1262074883913,57.2202990286509,91.464302397919,36
"1020",2007-10-17,3,0,23.8,64,822.820544607302,70.9156811726018,67.0156339568806,113.985135731252,49
"1021",2007-10-18,4,0,24.1,72,760.308467312616,71.698207523063,74.8883941676843,119.922635731252,43
"1022",2007-10-19,5,1,24.5,56,699.336245090394,72.2906811726018,73.7016188053655,138.547635731252,57
"1023",2007-10-20,6,0,24,60,676.558467312616,77.8948478392685,72.3182854720321,128.547635731252,49
"1024",2007-10-21,7,0,23.7,68,567.258950404403,68.0823478392685,48.4001695300031,143.380969064586,65
"1025",2007-10-22,1,0,24.1,71,494.487760241909,51.8797977561877,65.8588157750624,105.095315473397,54
"1026",2007-10-23,2,0,24.5,74,498.255327215998,46.638131089521,55.3649422572759,100.386982140064,54
"1027",2007-10-24,3,0,25.3,71,380.586245090394,27.1797977561877,48.53457335082,103.42864880673,57
"1028",2007-10-25,4,0,25.7,75,542.78517538715,43.9297977561877,61.0150504823841,118.595315473397,42
"1029",2007-10-26,5,0,25.7,71,560.725133979283,48.250545277164,63.3766188053655,115.886982140064,62
"1030",2007-10-27,6,0,24.9,76,587.25291175706,61.7353533117432,64.9307854720321,102.373093251175,47
"1031",2007-10-28,7,0,24.6,76,658.780689534838,73.7353533117432,58.7307854720321,97.245315473397,51
"1032",2007-10-29,1,0,24.7,72,578.092283737737,45.8805553319453,50.2990825734814,100.525871028953,54
"1033",2007-10-30,2,0,23.3,82,1086.05725958315,87.684699716972,60.6067275010176,93.7619821400637,58
"1034",2007-10-31,3,0,22.8,84,1216.20460257832,71.9992422006321,59.5120865260506,36.0814265845081,58
"1035",2007-11-01,4,0,20.1,84,1051.41957842373,32.5741214276853,50.0070535879742,31.0119821400637,61
"1036",2007-11-02,5,0,19,74,973.336245090394,38.624639026029,56.4632854720321,45.1897599178415,47
"1037",2007-11-03,6,0,21,62,1038.08624509039,60.7214644228543,71.6141188053655,80.470315473397,49
"1038",2007-11-04,7,0,21.6,64,950.77948180537,60.5295452309352,66.921365182177,115.761982140064,48
"1039",2007-11-05,1,0,21.8,53,906.00291175706,67.9110779494244,79.0964600752067,110.470315473397,41
"1040",2007-11-06,2,0,23.2,54,863.225133979283,71.5214754022132,69.2963157750624,105.011982140064,50
"1041",2007-11-07,3,0,22.7,56,784.822356201505,60.0393215657115,63.2239872264181,73.1480932511748,59
"1042",2007-11-08,4,0,21.4,70,819.747735773624,50.0210675974575,62.8999297094372,46.0536488067304,58
"1043",2007-11-09,5,0,23,64,854.058467312616,60.8557236821136,75.9307854720321,105.636982140064,51
"1044",2007-11-10,6,0,22.2,72,766.558467312616,53.7492422006321,66.7432854720321,121.720315473397,62
"1045",2007-11-11,7,0,21.6,71,763.780689534838,59.6797977561877,51.8766188053655,122.05364880673,39
"1046",2007-11-12,1,0,21,70,680.169578423727,47.2492422006321,51.0066912691336,101.411982140064,67
"1047",2007-11-13,2,0,21.1,70,619.75291175706,33.4110230526304,59.0248776543596,89.820315473397,69
"1048",2007-11-14,3,0,21.5,74,624.058467312616,34.3824375077405,57.8565358658031,78.5786488067304,69
"1049",2007-11-15,4,0,21.9,73,637.114022868171,30.0281811726018,61.017643179542,73.5851357312523,62
"1050",2007-11-16,5,0,22.6,72,720.207457211606,32.0035157049056,61.5963157750624,64.9564265845081,81
"1051",2007-11-17,6,0,22.7,75,677.669578423727,32.0547977561877,56.9057854720321,68.2064265845081,64
"1052",2007-11-18,7,0,22.1,72,1198.3398682788,85.0686866450766,54.4967275010176,82.345315473397,61
"1053",2007-11-19,1,0,20.5,67,1423.760848265,56.0801600750283,66.4719251294761,53.9119821400637,62
"1054",2007-11-20,2,0,19.4,67,1233.50291175706,46.4754326768226,75.1224521386988,88.4286488067304,53
"1055",2007-11-21,3,0,20.8,66,1036.28068953484,50.1936866450766,73.2846622836263,95.5536488067304,50
"1056",2007-11-22,4,0,20.7,71,945.625927630076,57.158333109723,65.2787409585746,91.720315473397,80
"1057",2007-11-23,5,0,20.6,69,851.836245090394,46.8325755339655,65.6578252800502,81.6786488067304,69
"1058",2007-11-24,6,0,21,66,771.975133979283,39.263131089521,61.8141188053655,83.7619821400637,56
"1059",2007-11-25,7,0,21.7,65,871.419578423727,44.9992422006321,68.9391188053655,82.3869821400637,63
"1060",2007-11-26,1,0,22.1,55,792.86799112214,46.0856419120318,52.8296235999606,60.5369821400637,56
"1061",2007-11-27,2,0,19.4,38,997.669578423727,89.0409088672988,54.3607638270105,94.720315473397,65
"1062",2007-11-28,3,0,16.4,31,796.081414172519,52.7988453752353,71.5596116358178,79.4564265845081,72
"1063",2007-11-29,4,0,16.8,39,970.350737844017,64.6444112827577,101.190835052505,76.5655535686351,72
"1064",2007-11-30,5,0,17.1,56,883.225133979283,52.0523822972505,83.5932854720321,95.3036488067304,64
"1065",2007-12-01,6,0,18.4,73,665.725133979283,39.2214644228543,67.1016188053655,78.0397599178415,60
"1066",2007-12-02,7,0,20.4,69,843.533104993775,52.8603533117432,81.7816912691336,65.8036488067304,69
"1067",2007-12-03,1,0,20,61,1160.58624509039,87.4386361400261,87.5351332981191,91.470315473397,67
"1068",2007-12-04,2,0,18.6,68,1211.97513397928,104.65201997841,75.1920173560901,87.9980932511748,76
"1069",2007-12-05,3,0,18.7,67,1352.9473562015,111.428590026719,72.4807854720321,65.1786488067304,57
"1070",2007-12-06,4,0,19.4,67,1669.8012209358,131.102777554167,112.903940939753,88.095315473397,84
"1071",2007-12-07,5,0,19.2,64,1757.39180064595,138.345201796592,110.272452138699,84.095315473397,80
"1072",2007-12-08,6,0,18.4,72,1200.30846731262,88.3047977561877,64.5974521386988,74.5119821400637,64
"1073",2007-12-09,7,0,19.1,74,1076.41957842373,83.0964644228544,65.9516188053655,81.6869821400637,63
"1074",2007-12-10,1,0,19.7,78,698.50291175706,29.3742422006321,64.3953092815559,60.4564265845081,87
"1075",2007-12-11,2,0,21.1,70,776.975133979283,29.0547977561877,78.7210632498099,40.0536488067304,78
"1076",2007-12-12,3,0,21.6,73,794.155085670104,36.9575755339655,85.0193191463714,35.9147599178415,63
"1077",2007-12-13,4,0,21.4,74,1363.79276682952,88.2915127320331,107.899626051742,101.910791663873,69
"1078",2007-12-14,5,0,19.5,76,1526.28068953484,68.1906673214051,64.9932854720321,58.2480932511748,73
"1079",2007-12-15,6,0,19.3,78,1404.75291175706,74.4297977561877,66.4599521386988,85.3314265845081,79
"1080",2007-12-16,7,0,19.4,78,1035.33262190199,67.5547977561877,50.9211840227568,95.9036488067303,54
"1081",2007-12-17,1,0,21.2,70,980.030689534838,54.4436866450766,80.1671491083958,77.1369821400637,94
"1082",2007-12-18,2,0,21,77,1081.00291175706,60.9297977561877,80.9267011505565,29.1786488067304,64
"1083",2007-12-19,3,0,19.6,82,1832.25291175706,124.301174567782,77.1038117878216,50.2758710289526,54
"1084",2007-12-20,4,0,19.9,79,1389.5484604113,72.8047977561877,64.1125711863178,52.745315473397,69
"1085",2007-12-21,5,0,21.2,80,852.808467312616,32.0709374136317,64.9307854720321,53.1592043622859,60
"1086",2007-12-22,6,0,21.7,84,852.530689534838,35.3464644228544,65.3682854720321,15.1369821400637,71
"1087",2007-12-23,7,0,20.1,88,1565.86402286817,55.7275030701974,47.5599521386988,21.4147599178415,72
"1088",2007-12-24,1,0,17.8,84,1843.22513397928,26.6652775541675,57.5849521386988,12.0119821400637,52
"1089",2007-12-25,2,1,17.3,72,1363.91957842373,28.6797977561877,54.6516188053655,25.845315473397,58
"1090",2007-12-26,3,1,17.7,73,958.678032530007,32.9370441329993,52.2083217039162,70.1369821400637,55
"1091",2007-12-27,4,0,18.2,74,748.225133979283,33.7493519942202,70.9290170110245,68.870315473397,76
"1092",2007-12-28,5,0,19.2,77,996.775858616964,61.3843981075272,89.6472709792785,72.4623789654605,63
"1093",2007-12-29,6,0,18.1,66,1220.86402286817,38.9159088672988,59.5557854720321,24.2619821400637,71
"1094",2007-12-30,7,0,15.9,54,952.778274075901,38.5330586257529,52.8418361966698,47.095315473397,58
"1095",2007-12-31,1,0,14,41,777.114022868172,48.0202127759505,59.2197347473944,57.220315473397,83
"1096",2008-01-01,2,1,12.9,33,707.947356201505,34.811440268265,47.6557854720321,64.5536488067304,65
"1097",2008-01-02,3,0,12.9,42,906.975133979283,47.7757573521473,73.946479598653,51.720315473397,67
"1098",2008-01-03,4,0,14.5,57,1081.09953011455,66.8186866450766,104.567379674931,60.3036488067304,81
